"","type","numNodes","numEdges","sampnodes","sampedges","Samplingrate","ActualDensity","SampledDensity","ActualCommunitysize","SampledCommunitysize","actualmodularity","sampledmodularity","Lcommsize_act1","Lcommsize_samp1","Lcommsize_act2","Lcommsize_samp2","Lcommsize_act3","Lcommsize_samp3","Clustcoeff_act","Clustcoeff_samp","diameter_act","diameter_samp","ks_deg","pval_deg","ks_cc","pval_cc","ks_pg","pval_pg"
"990","RE","4500","1518412","4496","759206","0.5","1034.88009888752","518.537185003073","14","39","0.235619127750397","0.234945863485336","1127","1125","1127","1122","1124","1121","0.386226196764042","0.25620788861235","5","5","0.236678331356267","0","0.421401791359472","0","0.00475069197311184","0.999999999690584"
"991","RE","4500","1518412","4499","759206","0.5","1034.88009888752","517.599754450583","14","43","0.235619127750397","0.236034959554672","1127","1130","1127","1122","1124","1121","0.386226196764042","0.255517641494133","5","5","0.235058111679139","0","0.433359284809026","0","0.00499987651576897","0.999999996856666"
"992","RE","4500","1518412","4495","759206","0.5","1034.88009888752","518.361355081556","14","41","0.235619127750397","0.236062347888947","1127","1131","1127","1128","1124","1123","0.386226196764042","0.255962110654414","5","5","0.236189840563589","0","0.426300551166404","0","0.00452379186750711","0.999999999973388"
"993","RE","4500","1518412","4496","759206","0.5","1034.88009888752","518.408389882788","14","37","0.235619127750397","0.235969305038452","1127","1133","1127","1123","1124","1119","0.386226196764042","0.256333386308017","5","4","0.236678331356267","0","0.425453385237287","0","0.00519592724396989","0.99999998475363"
"994","RE","4500","1518412","4498","759206","0.5","1034.88009888752","517.492221530803","14","50","0.235619127750397","0.235459461808205","1127","1128","1127","1126","1124","1121","0.386226196764042","0.255840103805173","5","5","0.23544706289215","0","0.430800260428888","0","0.00471014277950697","0.999999999793901"
"995","RE","4500","1518412","4497","759206","0.5","1034.88009888752","517.513513513514","14","40","0.235619127750397","0.235738530755043","1127","1127","1127","1127","1124","1122","0.386226196764042","0.255498886468779","5","5","0.237620487732562","0","0.434206434711673","0","0.00491913127270037","0.999999998461837"
"996","RE","4500","1518412","4499","759206","0.5","1034.88009888752","518.038822792736","14","50","0.235619127750397","0.2358757853508","1127","1125","1127","1123","1124","1120","0.386226196764042","0.255927024186604","5","5","0.236393568941246","0","0.432205100488858","0","0.00601264478526092","0.999997728386074"
"997","RE","4500","1518412","4495","759206","0.5","1034.88009888752","517.748451053284","14","42","0.235619127750397","0.235659003257751","1127","1128","1127","1121","1124","1121","0.386226196764042","0.255762296555617","5","5","0.236633296255098","0","0.430169526005894","0","0.00463527376096898","0.999999999907148"
"998","RE","4500","1518412","4496","759206","0.5","1034.88009888752","518.446650124069","14","37","0.235619127750397","0.234787315130234","1127","1129","1127","1127","1124","1126","0.386226196764042","0.256043663932057","5","5","0.236903321470937","0","0.426447994444306","0","0.00399940688018977","0.999999999999983"
"999","RE","4500","1518412","4497","759206","0.5","1034.88009888752","518.097591105621","14","41","0.235619127750397","0.236035346984863","1127","1128","1127","1126","1124","1125","0.386226196764042","0.256183391581086","5","4","0.236510562597287","0","0.425392776079871","0","0.00461122229634575","0.999999999928135"
"1000","RE","4500","1518412","4498","759206","0.5","1034.88009888752","517.787599754451","14","42","0.235619127750397","0.235792189836502","1127","1129","1127","1126","1124","1121","0.386226196764042","0.255768352689028","5","5","0.237672941060224","0","0.42956685303194","0","0.00467763450422413","0.999999999852992"
"1001","RE","4500","1518412","4498","759206","0.5","1034.88009888752","517.817509247842","14","42","0.235619127750397","0.235757201910019","1127","1126","1127","1124","1124","1121","0.386226196764042","0.255835665861617","5","4","0.235675114865866","0","0.425041874492484","0","0.00529865125240848","0.999999967240629"
"1002","RE","4500","1518412","4498","911047","0.599999868283444","1034.88009888752","621.111521873075","14","29","0.235619127750397","0.235378414392471","1127","1131","1127","1126","1124","1122","0.386226196764042","0.291264585405356","5","5","0.174543056173114","0","0.298506673934529","0","0.00458672990464899","0.999999999945033"
"1003","RE","4500","1518412","4499","911047","0.599999868283444","1034.88009888752","620.974581525109","14","32","0.235619127750397","0.236036449670792","1127","1129","1127","1127","1124","1124","0.386226196764042","0.291044575644954","5","5","0.175046602948803","0","0.297047879763678","0","0.0049333432120718","0.999999998244044"
"1004","RE","4500","1518412","4499","911047","0.599999868283444","1034.88009888752","621.563614013522","14","35","0.235619127750397","0.235254809260368","1127","1125","1127","1125","1124","1123","0.386226196764042","0.291493374679492","5","5","0.175267046998098","0","0.298405675021103","0","0.00614329110172634","0.999995790688925"
"1005","RE","4500","1518412","4496","911047","0.599999868283444","1034.88009888752","621.076828518746","14","31","0.235619127750397","0.23512014746666","1127","1128","1127","1123","1124","1122","0.386226196764042","0.291197950089567","5","4","0.175081257413998","0","0.295174382684436","0","0.00547370502174774","0.99999989199481"
"1006","RE","4500","1518412","4499","911047","0.599999868283444","1034.88009888752","621.60866873065","14","31","0.235619127750397","0.235610693693161","1127","1129","1127","1126","1124","1123","0.386226196764042","0.291688787425719","5","4","0.175044775382184","0","0.293640947466586","0","0.00490642364969993","0.999999998622097"
"1007","RE","4500","1518412","4499","911047","0.599999868283444","1034.88009888752","621.430167597765","14","39","0.235619127750397","0.235770165920258","1127","1129","1127","1125","1124","1123","0.386226196764042","0.291840638986978","5","4","0.176160924649922","0","0.29863461755997","0","0.00447897063544984","0.999999999984136"
"1008","RE","4500","1518412","4499","911047","0.599999868283444","1034.88009888752","621.73599003736","14","29","0.235619127750397","0.235386177897453","1127","1127","1127","1125","1124","1121","0.386226196764042","0.291622705667855","5","5","0.174838359141538","0","0.299312235662798","0","0.005302412881875","0.999999966273024"
"1009","RE","4500","1518412","4497","911047","0.599999868283444","1034.88009888752","621.6553428042","14","36","0.235619127750397","0.235399037599564","1127","1129","1127","1127","1124","1118","0.386226196764042","0.292024808782914","5","5","0.174959602698095","0","0.300691842884004","0","0.00399377362686241","0.999999999999985"
"1010","RE","4500","1518412","4499","911047","0.599999868283444","1034.88009888752","620.96834264432","14","38","0.235619127750397","0.235792458057404","1127","1131","1127","1122","1124","1121","0.386226196764042","0.29153297541964","5","5","0.175727445605196","0","0.292638893921762","0","0.00475572349410977","0.999999999672019"
"1011","RE","4500","1518412","4498","911047","0.599999868283444","1034.88009888752","621.739887990044","14","32","0.235619127750397","0.235679805278778","1127","1131","1127","1125","1124","1116","0.386226196764042","0.291322892165131","5","4","0.174777234326367","0","0.294508904170797","0","0.0052001383330863","0.999999984187087"
"1012","RE","4500","1518412","4498","911047","0.599999868283444","1034.88009888752","621.468417761101","14","34","0.235619127750397","0.235697507858276","1127","1128","1127","1123","1124","1122","0.386226196764042","0.291425259697094","5","4","0.174098018872585","0","0.297415900765174","0","0.00522069067733813","0.9999999815281"
"1013","RE","4500","1518412","4499","911047","0.599999868283444","1034.88009888752","621.2875","14","35","0.235619127750397","0.235485434532166","1127","1129","1127","1129","1124","1124","0.386226196764042","0.291321468052264","5","5","0.174612629967153","0","0.292947857539205","0","0.00417470549010893","0.999999999999726"
"1014","RE","4500","1518412","4497","911047","0.599999868283444","1034.88009888752","621.388888888889","14","30","0.235619127750397","0.235849648714066","1127","1130","1127","1122","1124","1122","0.386226196764042","0.291183366433211","5","5","0.174958861463198","0","0.293155597314153","0","0.00489259506337561","0.999999998791415"
"1015","RE","4500","1518412","4496","911047","0.599999868283444","1034.88009888752","621.334984520124","14","31","0.235619127750397","0.235834494233131","1127","1134","1127","1125","1124","1122","0.386226196764042","0.291447491407425","5","5","0.175290431000395","0","0.294504199799941","0","0.00508620007908267","0.99999999357921"
"1016","RE","4500","1518412","4498","911047","0.599999868283444","1034.88009888752","621.207430340557","14","31","0.235619127750397","0.235257178544998","1127","1129","1127","1125","1124","1124","0.386226196764042","0.29105689810708","5","4","0.174760831974705","0","0.295483265099616","0","0.00491082456400375","0.999999998569528"
"1017","RE","4500","1518412","4497","911047","0.599999868283444","1034.88009888752","622.094478527607","14","31","0.235619127750397","0.235803261399269","1127","1128","1127","1125","1124","1123","0.386226196764042","0.291473662083993","5","4","0.176246238232896","0","0.295404620733656","0","0.00430568527166255","0.999999999998262"
"1018","RE","4500","1518412","4498","911047","0.599999868283444","1034.88009888752","621.24375","14","30","0.235619127750397","0.235629707574844","1127","1130","1127","1127","1124","1123","0.386226196764042","0.291768844399475","5","5","0.17564537325231","0","0.293677695548579","0","0.00508532187144904","0.999999993595531"
"1019","RE","4500","1518412","4496","911047","0.599999868283444","1034.88009888752","621.369863013699","14","31","0.235619127750397","0.234942436218262","1127","1131","1127","1125","1124","1119","0.386226196764042","0.29141952342227","5","4","0.173973705021748","0","0.297932905318457","0","0.00424396994859633","0.999999999999261"
"1020","RE","4500","1518412","4500","911047","0.599999868283444","1034.88009888752","621.029102167183","14","34","0.235619127750397","0.235984534025192","1127","1129","1127","1126","1124","1125","0.386226196764042","0.291341134411944","5","5","0.176888888888889","0","0.291168003116155","0","0.00488888888888889","0.999999998823035"
"1021","RE","4500","1518412","4498","911047","0.599999868283444","1034.88009888752","620.801961986511","14","33","0.235619127750397","0.236017644405365","1127","1129","1127","1123","1124","1122","0.386226196764042","0.29123631425311","5","4","0.175204387135023","0","0.294817639132687","0","0.00565219109727782","0.999999672379911"
"1022","RE","4500","1518412","4499","1062888","0.699999736566887","1034.88009888752","724.492269635127","14","27","0.235619127750397","0.235996663570404","1127","1128","1127","1126","1124","1123","0.386226196764042","0.322072364182269","5","5","0.123938159097083","0","0.19604022258814","0","0.00376483663036231","1"
"1023","RE","4500","1518412","4497","1062888","0.699999736566887","1034.88009888752","725.216266173752","14","22","0.235619127750397","0.2352674305439","1127","1129","1127","1125","1124","1124","0.386226196764042","0.322231378009613","5","4","0.12385783114669","0","0.195327221559663","0","0.0043970054110147","0.999999999994259"
"1024","RE","4500","1518412","4500","1062888","0.699999736566887","1034.88009888752","724.779156327543","14","28","0.235619127750397","0.235831499099731","1127","1127","1127","1126","1124","1121","0.386226196764042","0.322031642600937","5","5","0.123333333333333","0","0.193592861190615","0","0.00466666666666667","0.999999999868321"
"1025","RE","4500","1518412","4499","1062888","0.699999736566887","1034.88009888752","724.386856788593","14","25","0.235619127750397","0.235338255763054","1127","1133","1127","1122","1124","1119","0.386226196764042","0.321705348241699","5","4","0.124169124002865","0","0.194168073371465","0","0.0036975130275864","1"
"1026","RE","4500","1518412","4497","1062888","0.699999736566887","1034.88009888752","724.500308832613","14","25","0.235619127750397","0.235253721475601","1127","1128","1127","1125","1124","1121","0.386226196764042","0.322174583249045","5","4","0.122684011563264","0","0.191883537278538","0","0.00572322288933361","0.999999506740501"
"1027","RE","4500","1518412","4499","1062888","0.699999736566887","1034.88009888752","724.258024691358","14","26","0.235619127750397","0.235587298870087","1127","1128","1127","1126","1124","1126","0.386226196764042","0.322100117814379","5","5","0.123716825961325","0","0.192290955931871","0","0.00434234768220094","0.999999999997148"
"1028","RE","4500","1518412","4500","1062888","0.699999736566887","1034.88009888752","724.719504643963","14","27","0.235619127750397","0.23594956099987","1127","1129","1127","1128","1124","1124","0.386226196764042","0.322005317236252","5","5","0.122888888888889","0","0.197507193880175","0","0.00511111111111111","0.999999992075448"
"1029","RE","4500","1518412","4499","1062888","0.699999736566887","1034.88009888752","724.315398886827","14","27","0.235619127750397","0.235510647296906","1127","1127","1127","1126","1124","1124","0.386226196764042","0.322027158250423","5","5","0.124828035859821","0","0.194482837773693","0","0.00398676249042998","0.999999999999986"
"1030","RE","4500","1518412","4498","1062888","0.699999736566887","1034.88009888752","724.787128712871","14","24","0.235619127750397","0.23570229113102","1127","1132","1127","1128","1124","1125","0.386226196764042","0.321887139154355","5","4","0.122956573291833","0","0.196481401641386","0","0.00454058593942989","0.9999999999674"
"1031","RE","4500","1518412","4500","1062888","0.699999736566887","1034.88009888752","724.276202219482","14","22","0.235619127750397","0.23595118522644","1127","1131","1127","1126","1124","1124","0.386226196764042","0.321998745259945","5","5","0.122666666666667","0","0.194351790082277","0","0.00422222222222222","0.999999999999451"
"1032","RE","4500","1518412","4497","1062888","0.699999736566887","1034.88009888752","723.756338899196","14","23","0.235619127750397","0.235051214694977","1127","1127","1127","1127","1124","1122","0.386226196764042","0.321485969657147","5","4","0.122503594989252","0","0.197996557859519","0","0.00591579571566233","0.999998605364523"
"1033","RE","4500","1518412","4497","1062888","0.699999736566887","1034.88009888752","724.658024691358","14","31","0.235619127750397","0.235322549939156","1127","1129","1127","1126","1124","1125","0.386226196764042","0.322023957128656","5","5","0.122469794677933","0","0.19323112608366","0","0.00483700244607517","0.999999999280249"
"1034","RE","4500","1518412","4500","1062888","0.699999736566887","1034.88009888752","725.543316831683","14","28","0.235619127750397","0.235489591956139","1127","1128","1127","1125","1124","1123","0.386226196764042","0.322550405241293","5","5","0.123333333333333","0","0.19181320484822","0","0.00422222222222222","0.999999999999451"
"1035","RE","4500","1518412","4499","1062888","0.699999736566887","1034.88009888752","724.691925465838","14","28","0.235619127750397","0.235789731144905","1127","1131","1127","1125","1124","1123","0.386226196764042","0.321818889925276","5","5","0.123272282729495","0","0.196438480126048","0","0.00430767331011834","0.999999999998204"
"1036","RE","4500","1518412","4500","1062888","0.699999736566887","1034.88009888752","724.442118226601","14","25","0.235619127750397","0.235608845949173","1127","1128","1127","1126","1124","1121","0.386226196764042","0.321692427109364","5","5","0.123333333333333","0","0.19715256964042","0","0.00466666666666667","0.999999999868321"
"1037","RE","4500","1518412","4499","1062888","0.699999736566887","1034.88009888752","724.291201982652","14","25","0.235619127750397","0.236116707324982","1127","1127","1127","1126","1124","1125","0.386226196764042","0.322007916047405","5","4","0.12305040626312","0","0.196707432936999","0","0.0045742016744462","0.99999999995209"
"1038","RE","4500","1518412","4498","1062888","0.699999736566887","1034.88009888752","725.286425902864","14","24","0.235619127750397","0.235723495483398","1127","1127","1127","1126","1124","1123","0.386226196764042","0.322067477385314","5","4","0.12299006966059","0","0.187984097394109","0","0.00502682673780938","0.999999996056256"
"1039","RE","4500","1518412","4499","1062888","0.699999736566887","1034.88009888752","725.161892901619","14","27","0.235619127750397","0.23526793718338","1127","1128","1127","1126","1124","1126","0.386226196764042","0.322173381558648","5","4","0.12372507470796","0","0.19630757199145","0","0.00389419871082466","0.999999999999997"
"1040","RE","4500","1518412","4499","1062888","0.699999736566887","1034.88009888752","724.743209876543","14","30","0.235619127750397","0.235696271061897","1127","1128","1127","1124","1124","1122","0.386226196764042","0.322179752247823","5","5","0.121937566372774","0","0.193815033777308","0","0.00589009903435328","0.999998774509538"
"1041","RE","4500","1518412","4499","1062888","0.699999736566887","1034.88009888752","725.016049382716","14","27","0.235619127750397","0.23538801074028","1127","1129","1127","1122","1124","1120","0.386226196764042","0.322120656931926","5","5","0.123952730236349","0","0.195103811976119","0","0.00449897508088223","0.999999999979872"
"1042","RE","4500","1518412","4500","1214729","0.799999604850331","1034.88009888752","828.022277227723","14","19","0.235619127750397","0.23546276986599","1127","1127","1127","1127","1124","1125","0.386226196764042","0.347668475502313","5","5","0.0777777777777778","3.01003666436372e-12","0.117351266997294","0","0.00422222222222222","0.999999999999451"
"1043","RE","4500","1518412","4499","1214729","0.799999604850331","1034.88009888752","828.239210850801","14","19","0.235619127750397","0.235974460840225","1127","1127","1127","1127","1124","1125","0.386226196764042","0.347982860645194","5","5","0.0783915931935491","1.96143101760526e-12","0.111950347320906","0","0.00328235904275026","1"
"1044","RE","4500","1518412","4499","1214729","0.799999604850331","1034.88009888752","828.410480349345","14","22","0.235619127750397","0.235423013567924","1127","1128","1127","1127","1124","1126","0.386226196764042","0.348109504201383","5","4","0.078387394729693","1.96720417733331e-12","0.112617755552274","0","0.00398172433380258","0.999999999999987"
"1045","RE","4500","1518412","4500","1214729","0.799999604850331","1034.88009888752","828.07156076496","14","23","0.235619127750397","0.235543474555016","1127","1131","1127","1124","1124","1121","0.386226196764042","0.347866035742007","5","5","0.078","2.57582843943283e-12","0.109851011785635","0","0.004","0.999999999999983"
"1046","RE","4500","1518412","4499","1214729","0.799999604850331","1034.88009888752","828.006188118812","14","24","0.235619127750397","0.235808342695236","1127","1129","1127","1122","1124","1122","0.386226196764042","0.347942299406224","5","5","0.0783580548763922","2.00828242924445e-12","0.112010666264659","0","0.00403442740362055","0.999999999999969"
"1047","RE","4500","1518412","4499","1214729","0.799999604850331","1034.88009888752","827.541125541126","14","21","0.235619127750397","0.235463365912437","1127","1128","1127","1126","1124","1126","0.386226196764042","0.347647713582279","5","5","0.0788238867896569","1.44462219964225e-12","0.112900939495449","0","0.00549272677879037","0.99999987712131"
"1048","RE","4500","1518412","4500","1214729","0.799999604850331","1034.88009888752","828.040841584158","14","20","0.235619127750397","0.235177204012871","1127","1132","1127","1127","1124","1122","0.386226196764042","0.348004767198856","5","5","0.0782222222222222","2.20323759236862e-12","0.112593086089436","0","0.00377777777777778","1"
"1049","RE","4500","1518412","4499","1214729","0.799999604850331","1034.88009888752","828.44499381953","14","18","0.235619127750397","0.235610544681549","1127","1128","1127","1127","1124","1125","0.386226196764042","0.347899533663751","5","4","0.0785788940752266","1.71840319751482e-12","0.113853680231265","0","0.00489990368229977","0.999999998701474"
"1050","RE","4500","1518412","4498","1214729","0.799999604850331","1034.88009888752","828.106238418777","14","18","0.235619127750397","0.235810786485672","1127","1129","1127","1128","1124","1124","0.386226196764042","0.3479481335861","5","4","0.0780464403932612","2.50843790183808e-12","0.111580021319076","0","0.00447843485993778","0.999999999984285"
"1051","RE","4500","1518412","4500","1214729","0.799999604850331","1034.88009888752","828.095238095238","14","24","0.235619127750397","0.235489428043365","1127","1133","1127","1126","1124","1124","0.386226196764042","0.348170667898681","5","5","0.0782222222222222","2.20323759236862e-12","0.113955243428878","0","0.00333333333333333","1"
"1052","RE","4500","1518412","4499","1214729","0.799999604850331","1034.88009888752","827.619518221124","14","19","0.235619127750397","0.235303342342377","1127","1129","1127","1125","1124","1122","0.386226196764042","0.347623951322412","5","4","0.0785788940752266","1.71840319751482e-12","0.111792648242363","0","0.00452594403694653","0.999999999972393"
"1053","RE","4500","1518412","4500","1214729","0.799999604850331","1034.88009888752","827.859540087011","14","22","0.235619127750397","0.235565066337585","1127","1131","1127","1123","1124","1121","0.386226196764042","0.347885042375165","5","5","0.0777777777777778","3.01003666436372e-12","0.112614094725862","0","0.004","0.999999999999983"
"1054","RE","4500","1518412","4499","1214729","0.799999604850331","1034.88009888752","828.416256157635","14","21","0.235619127750397","0.235630422830582","1127","1128","1127","1127","1124","1127","0.386226196764042","0.348304515679821","5","5","0.0779387024276999","2.69717581602436e-12","0.116522125861686","0","0.00438196142352624","0.999999999995231"
"1055","RE","4500","1518412","4500","1214729","0.799999604850331","1034.88009888752","828.231487243311","14","23","0.235619127750397","0.235818594694138","1127","1129","1127","1124","1124","1123","0.386226196764042","0.34777838673498","5","5","0.0786666666666667","1.60993440800894e-12","0.112614193667117","0","0.004","0.999999999999983"
"1056","RE","4500","1518412","4499","1214729","0.799999604850331","1034.88009888752","828.327005511329","14","23","0.235619127750397","0.235580533742905","1127","1128","1127","1126","1124","1124","0.386226196764042","0.348283109907459","5","4","0.0781694697587118","2.29360974657311e-12","0.109750685353701","0","0.00370220542836675","1"
"1057","RE","4500","1518412","4500","1214729","0.799999604850331","1034.88009888752","827.792","14","22","0.235619127750397","0.235652402043343","1127","1129","1127","1127","1124","1124","0.386226196764042","0.347962720552529","5","5","0.0788888888888889","1.37523326060318e-12","0.11216915590495","0","0.00444444444444444","0.999999999989531"
"1058","RE","4500","1518412","4500","1214729","0.799999604850331","1034.88009888752","827.96568627451","14","23","0.235619127750397","0.235605001449585","1127","1129","1127","1126","1124","1125","0.386226196764042","0.348137738061754","5","5","0.0786666666666667","1.60993440800894e-12","0.111121085468604","0","0.00377777777777778","1"
"1059","RE","4500","1518412","4499","1214729","0.799999604850331","1034.88009888752","828.059295861643","14","24","0.235619127750397","0.235413312911987","1127","1130","1127","1122","1124","1122","0.386226196764042","0.348270000616654","5","5","0.0783789978019806","1.97886151909188e-12","0.107497298285373","0","0.00415993677607372","0.99999999999978"
"1060","RE","4500","1518412","4498","1214729","0.799999604850331","1034.88009888752","827.845297029703","14","19","0.235619127750397","0.235821336507797","1127","1127","1127","1127","1124","1124","0.386226196764042","0.34780453590771","5","5","0.0781073069512375","2.40341080370854e-12","0.110770182643643","0","0.00368410651647647","1"
"1061","RE","4500","1518412","4499","1214729","0.799999604850331","1034.88009888752","827.77047146402","14","26","0.235619127750397","0.235952436923981","1127","1128","1127","1127","1124","1123","0.386226196764042","0.347756012817806","5","5","0.0779167222345706","2.73914224635519e-12","0.110740493662442","0","0.00448756513793195","0.999999999982421"
"1062","RE","4500","1518412","4500","1366570","0.899999473133774","1034.88009888752","931.742293464858","14","16","0.235619127750397","0.235414177179337","1127","1128","1127","1127","1124","1126","0.386226196764042","0.36940484323101","5","5","0.0386666666666667","0.00239384882532889","0.0475872804091617","7.55639812350939e-05","0.00333333333333333","1"
"1063","RE","4500","1518412","4499","1366570","0.899999473133774","1034.88009888752","931.347799132052","14","17","0.235619127750397","0.235496401786804","1127","1127","1127","1127","1124","1126","0.386226196764042","0.36936810203238","5","4","0.0394590896742486","0.0018131980135685","0.0473121859808476","8.50721034668656e-05","0.00344358005482704","1"
"1064","RE","4500","1518412","4500","1366570","0.899999473133774","1034.88009888752","931.083281924738","14","19","0.235619127750397","0.235566973686218","1127","1127","1127","1127","1124","1125","0.386226196764042","0.369038858666707","5","5","0.0377777777777778","0.00325008202026733","0.0520346897931955","1.03040840557789e-05","0.00355555555555556","1"
"1065","RE","4500","1518412","4500","1366570","0.899999473133774","1034.88009888752","931.592615384615","14","17","0.235619127750397","0.235634580254555","1127","1129","1127","1126","1124","1124","0.386226196764042","0.369157161802604","5","5","0.0386666666666667","0.00239384882532889","0.0491438736935735","3.83924817338732e-05","0.00288888888888889","1"
"1066","RE","4500","1518412","4500","1366570","0.899999473133774","1034.88009888752","931.292231812577","14","15","0.235619127750397","0.235713124275208","1127","1127","1127","1127","1124","1124","0.386226196764042","0.369284569520067","5","5","0.0386666666666667","0.00239384882532889","0.0518123193239938","1.14316672811254e-05","0.00377777777777778","1"
"1067","RE","4500","1518412","4499","1366570","0.899999473133774","1034.88009888752","931.535515750463","14","16","0.235619127750397","0.235700815916061","1127","1129","1127","1124","1124","1123","0.386226196764042","0.369214836002985","5","5","0.0387969178335926","0.00228931212844496","0.048032021347565","6.2410974134397e-05","0.00343384949741922","1"
"1068","RE","4500","1518412","4499","1366570","0.899999473133774","1034.88009888752","931.248305606901","14","16","0.235619127750397","0.235795885324478","1127","1129","1127","1126","1124","1124","0.386226196764042","0.369236073932937","5","4","0.038822849522116","0.00226867224455796","0.0513675783855904","1.40517526454609e-05","0.00346526388580174","1"
"1069","RE","4500","1518412","4499","1366570","0.899999473133774","1034.88009888752","931.454770755886","14","15","0.235619127750397","0.23557835817337","1127","1128","1127","1127","1124","1123","0.386226196764042","0.369138462388115","5","5","0.039267936084562","0.00194022687122897","0.0507004669779853","1.90859271975707e-05","0.00338435701760891","1"
"1070","RE","4500","1518412","4499","1366570","0.899999473133774","1034.88009888752","931.667079207921","14","18","0.235619127750397","0.235555529594421","1127","1128","1127","1128","1124","1123","0.386226196764042","0.369417744134469","5","4","0.0386148032896199","0.00243923494537268","0.0499743502390285","2.65475730802933e-05","0.00416774097947686","0.999999999999753"
"1071","RE","4500","1518412","4500","1366570","0.899999473133774","1034.88009888752","931.47928262214","14","16","0.235619127750397","0.235522717237473","1127","1129","1127","1125","1124","1124","0.386226196764042","0.369185543225688","5","5","0.04","0.00149317161613194","0.0502557260395819","2.33562275623322e-05","0.00333333333333333","1"
"1072","RE","4500","1518412","4500","1366570","0.899999473133774","1034.88009888752","932.049566294919","14","18","0.235619127750397","0.235415637493134","1127","1128","1127","1126","1124","1124","0.386226196764042","0.369477614562183","5","5","0.0395555555555556","0.00175069625705238","0.048032021347565","6.2410974134397e-05","0.00355555555555556","1"
"1073","RE","4500","1518412","4500","1366570","0.899999473133774","1034.88009888752","931.263940520446","14","18","0.235619127750397","0.235625103116035","1127","1128","1127","1127","1124","1125","0.386226196764042","0.36912753957099","5","5","0.0386666666666667","0.00239384882532889","0.0500333555703803","2.58200864912128e-05","0.00355555555555556","1"
"1074","RE","4500","1518412","4500","1366570","0.899999473133774","1034.88009888752","931.397889509621","14","19","0.235619127750397","0.235854014754295","1127","1127","1127","1127","1124","1123","0.386226196764042","0.369199594186325","5","5","0.0386666666666667","0.00239384882532889","0.0511452079163887","1.55686599775384e-05","0.00377777777777778","1"
"1075","RE","4500","1518412","4499","1366570","0.899999473133774","1034.88009888752","931.274193548387","14","15","0.235619127750397","0.235621050000191","1127","1131","1127","1125","1124","1125","0.386226196764042","0.369275556017624","5","4","0.0386009236620483","0.00245102590123447","0.051248650997835","1.48835263716895e-05","0.00454985058408038","0.999999999963643"
"1076","RE","4500","1518412","4499","1366570","0.899999473133774","1034.88009888752","931.238153846154","14","17","0.235619127750397","0.235581636428833","1127","1129","1127","1128","1124","1125","0.386226196764042","0.369276770644761","5","5","0.038823195277963","0.00226839821421909","0.0495235752265053","3.24795823385404e-05","0.00365557778271719","1"
"1077","RE","4500","1518412","4500","1366570","0.899999473133774","1034.88009888752","931.571694599628","14","19","0.235619127750397","0.23558321595192","1127","1128","1127","1126","1124","1124","0.386226196764042","0.369288280002955","5","5","0.0388888888888889","0.00221520932546471","0.0498109851011786","2.85311672042488e-05","0.00355555555555556","1"
"1078","RE","4500","1518412","4500","1366570","0.899999473133774","1034.88009888752","931.660074165637","14","18","0.235619127750397","0.23563289642334","1127","1129","1127","1126","1124","1125","0.386226196764042","0.369443627096329","5","5","0.0395555555555556","0.00175069625705238","0.0495886146319769","3.15128902241835e-05","0.00377777777777778","1"
"1079","RE","4500","1518412","4499","1366570","0.899999473133774","1034.88009888752","931.395781637717","14","16","0.235619127750397","0.235991477966309","1127","1128","1127","1128","1124","1124","0.386226196764042","0.369212388664741","5","5","0.0390145464424193","0.00212135886383169","0.0490786364496062","3.95625065515715e-05","0.00328211207428806","1"
"1080","RE","4500","1518412","4500","1366570","0.899999473133774","1034.88009888752","931.725077399381","14","20","0.235619127750397","0.235758036375046","1127","1127","1127","1127","1124","1122","0.386226196764042","0.369363452569513","5","5","0.0395555555555556","0.00175069625705238","0.0493027380056455","3.58285709642914e-05","0.00333333333333333","1"
"1081","RE","4500","1518412","4499","1366570","0.899999473133774","1034.88009888752","931.370967741935","14","16","0.235619127750397","0.235483705997467","1127","1127","1127","1126","1124","1124","0.386226196764042","0.369157283480295","5","4","0.0383790471956731","0.00264681843535808","0.0518123193239938","1.14316672811254e-05","0.00359847867427336","1"
"1082","RE","5000","1874625","4971","187462","0.0999997332799893","1156.5269058296","116.67166762839","11","265","0.23321396112442","0.228106096386909","1254","1263","1250","1209","1249","1193","0.385935390336391","0.0627775699184105","4","6","0.666578797022732","0","0.971212987543394","0","0.00948163347415008","0.978471327619448"
"1083","RE","5000","1874625","4963","187462","0.0999997332799893","1156.5269058296","116.272675413577","11","247","0.23321396112442","0.22716249525547","1254","1260","1250","1213","1249","1186","0.385935390336391","0.0621329937765876","4","6","0.667318396131372","0","0.975501327343271","0","0.0129103767882329","0.800754886565102"
"1084","RE","5000","1874625","4948","187462","0.0999997332799893","1156.5269058296","116.954545454545","11","258","0.23321396112442","0.22660593688488","1254","1254","1250","1205","1249","1202","0.385935390336391","0.0627295958250588","4","6","0.666070654810024","0","0.973985670419652","0","0.0122156831042846","0.851891000882614"
"1085","RE","5000","1874625","4969","187462","0.0999997332799893","1156.5269058296","116.336793540946","11","244","0.23321396112442","0.227302849292755","1254","1263","1250","1224","1249","1186","0.385935390336391","0.0623663518419214","4","6","0.666324612598108","0","0.969438110749186","0","0.0112572751056551","0.910274332840936"
